Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,1116.560059,1133.869995,1116.560059,1132.98999,3991400000,1132.98999
2010-01-05,1132.660034,1136.630005,1129.660034,1136.52002,2491020000,1136.52002
2010-01-06,1135.709961,1139.189941,1133.949951,1137.140015,4972660000,1137.140015
2010-01-07,1136.27002,1142.459961,1131.319946,1141.689941,5270680000,1141.689941
2010-01-08,1140.52002,1145.390015,1136.219971,1144.97998,4389590000,1144.97998
2010-01-11,1145.959961,1149.73999,1142.02002,1146.97998,4255780000,1146.97998
2010-01-12,1143.810059,1143.810059,1131.77002,1136.219971,4716160000,1136.219971
2010-01-13,1137.310059,1148.400024,1133.180054,1145.680054,4170360000,1145.680054
2010-01-14,1145.680054,1150.410034,1143.800049,1148.459961,3915200000,1148.459961
2010-01-15,1147.719971,1147.77002,1131.390015,1136.030029,4758730000,1136.030029
2010-01-19,1136.030029,1150.449951,1135.77002,1150.22998,4724830000,1150.22998
2010-01-20,1147.949951,1147.949951,1129.25,1138.040039,4810560000,1138.040039
2010-01-21,1138.680054,1141.579956,1114.839966,1116.47998,6874289600,1116.47998
2010-01-22,1115.48999,1115.48999,1090.180054,1091.76001,6208650000,1091.76001
2010-01-25,1092.400024,1102.969971,1092.400024,1096.780029,4481390000,1096.780029
2010-01-26,1095.800049,1103.689941,1089.859985,1092.170044,4731910000,1092.170044
2010-01-27,1091.939941,1099.51001,1083.109985,1097.5,5319120000,1097.5
2010-01-28,1096.930054,1100.219971,1078.459961,1084.530029,5452400000,1084.530029
2010-01-29,1087.609985,1096.449951,1071.589966,1073.869995,5412850000,1073.869995
2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,4077610000,1089.189941
2010-02-02,1090.050049,1104.72998,1087.959961,1103.319946,4749540000,1103.319946
2010-02-03,1100.670044,1102.719971,1093.969971,1097.280029,4285450000,1097.280029
2010-02-04,1097.25,1097.25,1062.780029,1063.109985,5859690000,1063.109985
2010-02-05,1064.119995,1067.130005,1044.5,1066.189941,6438900000,1066.189941
2010-02-08,1065.51001,1071.199951,1056.51001,1056.73999,4089820000,1056.73999
2010-02-09,1060.060059,1079.280029,1060.060059,1070.52002,5114260000,1070.52002
2010-02-10,1069.680054,1073.670044,1059.339966,1068.130005,4251450000,1068.130005
2010-02-11,1067.099976,1080.040039,1060.589966,1078.469971,4400870000,1078.469971
2010-02-12,1075.949951,1077.810059,1062.969971,1075.51001,4160680000,1075.51001
2010-02-16,1079.130005,1095.670044,1079.130005,1094.869995,4080770000,1094.869995
2010-02-17,1096.140015,1101.030029,1094.719971,1099.51001,4259230000,1099.51001
2010-02-18,1099.030029,1108.23999,1097.47998,1106.75,3878620000,1106.75
2010-02-19,1105.48999,1112.420044,1100.800049,1109.170044,3944280000,1109.170044
2010-02-22,1110.0,1112.290039,1105.380005,1108.01001,3814440000,1108.01001
2010-02-23,1107.48999,1108.579956,1092.180054,1094.599976,4521050000,1094.599976
2010-02-24,1095.890015,1106.420044,1095.5,1105.23999,4168360000,1105.23999
2010-02-25,1101.23999,1103.5,1086.02002,1102.939941,4521130000,1102.939941
2010-02-26,1103.099976,1107.23999,1097.560059,1104.48999,3945190000,1104.48999
2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,3847640000,1115.709961
2010-03-02,1117.01001,1123.459961,1116.51001,1118.310059,4134680000,1118.310059
2010-03-03,1119.359985,1125.640015,1116.579956,1118.790039,3951320000,1118.790039
2010-03-04,1119.119995,1123.72998,1116.660034,1122.969971,3945010000,1122.969971
2010-03-05,1125.119995,1139.380005,1125.119995,1138.699951,4133000000,1138.699951
2010-03-08,1138.400024,1141.050049,1136.77002,1138.5,3774680000,1138.5
2010-03-09,1137.560059,1145.369995,1134.900024,1140.449951,5185570000,1140.449951
2010-03-10,1140.219971,1148.26001,1140.089966,1145.609985,5469120000,1145.609985
2010-03-11,1143.959961,1150.23999,1138.98999,1150.23999,4669060000,1150.23999
2010-03-12,1151.709961,1153.410034,1146.969971,1149.98999,4928160000,1149.98999
2010-03-15,1148.530029,1150.97998,1141.449951,1150.51001,4164110000,1150.51001
2010-03-16,1150.829956,1160.280029,1150.349976,1159.459961,4369770000,1159.459961
2010-03-17,1159.939941,1169.839966,1159.939941,1166.209961,4963200000,1166.209961
2010-03-18,1166.130005,1167.77002,1161.160034,1165.829956,4234510000,1165.829956
2010-03-19,1166.680054,1169.199951,1155.329956,1159.900024,5212410000,1159.900024
2010-03-22,1157.25,1167.819946,1152.880005,1165.810059,4261680000,1165.810059
2010-03-23,1166.469971,1174.719971,1163.829956,1174.170044,4411640000,1174.170044
2010-03-24,1172.699951,1173.040039,1166.01001,1167.719971,4705750000,1167.719971
2010-03-25,1170.030029,1180.689941,1165.089966,1165.72998,5668900000,1165.72998
2010-03-26,1167.579956,1173.930054,1161.47998,1166.589966,4708420000,1166.589966
2010-03-29,1167.709961,1174.849976,1167.709961,1173.219971,4375580000,1173.219971
2010-03-30,1173.75,1177.829956,1168.920044,1173.27002,4085000000,1173.27002
2010-03-31,1171.75,1174.560059,1165.77002,1169.430054,4484340000,1169.430054
2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,4006870000,1178.099976
2010-04-05,1178.709961,1187.72998,1178.709961,1187.439941,3881620000,1187.439941
2010-04-06,1186.01001,1191.800049,1182.77002,1189.439941,4086180000,1189.439941
2010-04-07,1188.22998,1189.599976,1177.25,1182.449951,5101430000,1182.449951
2010-04-08,1181.75,1188.550049,1175.119995,1186.439941,4726970000,1186.439941
2010-04-09,1187.469971,1194.660034,1187.150024,1194.369995,4511570000,1194.369995
2010-04-12,1194.939941,1199.199951,1194.709961,1196.47998,4607090000,1196.47998
2010-04-13,1195.939941,1199.040039,1188.819946,1197.300049,5403580000,1197.300049
